RUN,2020-05-04,Ran 5.5km in 0:27:18,15
RUN,2020-05-05,Ran 10.3km in 0:52:26,20
RUN,2020-05-06,Ran 8.0km in 0:40:52,18
RUN,2020-05-07,Ran 8.4km in 0:40:50,18
RUN,2020-05-08,Ran 5.2km in 0:27:50,15
RUN,2020-05-09,Ran 9.5km in 0:46:59,19
RUN,2020-05-10,Ran 3.0km in 0:14:44,13
RUN,2020-05-11,Ran 3.0km in 0:18:00,13
RUN,2020-05-12,Ran 7.0km in 0:35:15,17
RUN,2020-05-13,Ran 8.8km in 0:43:14,18
RUN,2020-05-14,Ran 8.0km in 0:39:02,18
RUN,2020-05-15,Ran 5.2km in 0:26:00,15
RUN,2020-05-16,Ran 3.0km in 0:13:58,13
RACE,2020-05-17,Ran 17.Mairaton HM in 1:34:19,75
RUN,2020-05-18,Ran 5.0km in 0:26:31,15
RUN,2020-05-19,Ran 8.0km in 0:43:43,18
RUN,2020-05-20,Ran 10.0km in 0:54:04,20
RUN,2019-02-11,Ran 5.0km in 0:30:00,15
RUN,2019-02-12,Ran 4.0km in 0:24:00,14
RUN,2019-02-13,Ran 5.0km in 0:30:00,15
RUNTOTAL,2012-04-20,March running total: 22km,15
RUNTOTAL,2012-05-01,April running total: 6km,11
RUNTOTAL,2012-06-01,May running total: 101km,35
RUNTOTAL,2012-07-01,June running total: 179km,54
RUNTOTAL,2012-08-01,July running total: 109km,37
RUNTOTAL,2012-09-01,August running total: 167km,51
RUNTOTAL,2012-10-01,September running total: 153km,48
RUNTOTAL,2012-11-01,October running total: 89km,32
RUNTOTAL,2012-12-01,November running total: 188km,57
RUNTOTAL,2013-01-01,December running total: 178km,54
RUNTOTAL,2013-02-01,January running total: 75km,28
RUNTOTAL,2013-03-01,February running total: 86km,31
RUNTOTAL,2013-04-01,March running total: 157km,49
RUNTOTAL,2013-05-01,April running total: 138km,44
RUNTOTAL,2013-06-01,May running total: 90km,32
RUNTOTAL,2013-07-01,June running total: 75km,28
RUNTOTAL,2013-08-01,July running total: 90km,32
RUNTOTAL,2013-09-01,August running total: 65km,26
RUNTOTAL,2013-10-01,September running total: 79km,29
RUNTOTAL,2013-11-01,October running total: 29km,17
RUNTOTAL,2013-12-01,November running total: 0km,10
RUNTOTAL,2014-01-01,December running total: 20km,15
RUNTOTAL,2014-02-01,January running total: 0km,10
RUNTOTAL,2014-03-01,February running total: 10km,12
RUNTOTAL,2014-04-01,March running total: 111km,37
RUNTOTAL,2014-05-01,April running total: 95km,33
RUNTOTAL,2014-06-01,May running total: 25km,16
RUNTOTAL,2014-07-01,June running total: 67km,26
RUNTOTAL,2014-08-01,July running total: 33km,18
RUNTOTAL,2014-09-01,August running total: 97km,34
RUNTOTAL,2014-10-01,September running total: 50km,22
RUNTOTAL,2014-11-01,October running total: 0km,10
RUNTOTAL,2014-12-01,November running total: 26km,16
RUNTOTAL,2015-01-01,December running total: 43km,20
RUNTOTAL,2015-02-01,January running total: 132km,43
RUNTOTAL,2015-03-01,February running total: 99km,34
RUNTOTAL,2015-04-01,March running total: 143km,45
RUNTOTAL,2015-05-01,April running total: 100km,35
RUNTOTAL,2015-06-01,May running total: 70km,27
RUNTOTAL,2015-07-01,June running total: 71km,27
RUNTOTAL,2015-08-01,July running total: 47km,21
RUNTOTAL,2015-09-01,August running total: 29km,17
RUNTOTAL,2015-10-01,September running total: 41km,20
RUNTOTAL,2015-11-01,October running total: 38km,19
RUNTOTAL,2015-12-01,November running total: 19km,14
RUNTOTAL,2016-01-01,December running total: 0km,10
RUNTOTAL,2016-02-01,January running total: 18km,14
RUNTOTAL,2016-03-01,February running total: 0km,10
RUNTOTAL,2016-04-01,March running total: 12km,13
RUNTOTAL,2016-05-01,April running total: 15km,13
RUNTOTAL,2016-06-01,May running total: 46km,21
RUNTOTAL,2016-07-01,June running total: 25km,16
RUNTOTAL,2016-08-01,July running total: 9km,12
RUNTOTAL,2016-09-01,August running total: 0km,10
RUNTOTAL,2016-10-01,September running total: 0km,10
RUNTOTAL,2016-11-01,October running total: 87km,31
RUNTOTAL,2016-12-01,November running total: 92km,33
RUNTOTAL,2017-01-01,December running total: 62km,25
RUNTOTAL,2017-02-01,January running total: 105km,36
RUNTOTAL,2017-03-01,February running total: 77km,29
RUNTOTAL,2017-04-01,March running total: 126km,41
RUNTOTAL,2017-05-01,April running total: 124km,41
RUNTOTAL,2017-06-01,May running total: 198km,59
RUNTOTAL,2017-07-01,June running total: 196km,59
RUNTOTAL,2017-08-01,July running total: 200km,60
RUNTOTAL,2017-09-01,August running total: 291km,82
RUNTOTAL,2017-10-01,September running total: 159km,49
RUNTOTAL,2017-11-01,October running total: 59km,24
RUNTOTAL,2017-12-01,November running total: 58km,24
RUNTOTAL,2018-01-01,December running total: 73km,28
RUNTOTAL,2018-02-01,January running total: 69km,27
RUNTOTAL,2018-03-01,February running total: 42km,20
RUNTOTAL,2018-04-01,March running total: 50km,22
RUNTOTAL,2018-05-01,April running total: 51km,22
RUNTOTAL,2018-06-01,May running total: 110km,37
RUNTOTAL,2018-07-01,June running total: 49km,22
RUNTOTAL,2018-08-01,July running total: 39km,19
RUNTOTAL,2018-09-01,August running total: 136km,44
RUNTOTAL,2018-10-01,September running total: 73km,28
RUNTOTAL,2018-11-01,October running total: 9km,12
RUNTOTAL,2018-12-01,November running total: 15km,13
RUNTOTAL,2019-01-01,December running total: 9km,12
RUNTOTAL,2019-02-01,January running total: 19km,14
RUNTOTAL,2019-03-01,February running total: 24km,16
RUNTOTAL,2019-04-01,March running total: 69km,27
RUNTOTAL,2019-05-01,April running total: 67km,26
RUNTOTAL,2019-06-01,May running total: 100km,35
RUNTOTAL,2019-07-01,June running total: 149km,47
RUNTOTAL,2019-08-01,July running total: 107km,36
RUNTOTAL,2019-09-01,August running total: 161km,50
RUNTOTAL,2019-10-01,September running total: 109km,37
RUNTOTAL,2019-11-01,October running total: 227km,66
RUNTOTAL,2019-12-01,November running total: 211km,62
RUNTOTAL,2020-01-01,December running total: 248km,72
RUNTOTAL,2020-02-01,January running total: 257km,74
RUNTOTAL,2020-03-01,February running total: 270km,77
RUNTOTAL,2020-04-01,March running total: 311km,87
RUNTOTAL,2020-05-01,April running total: 261km,75
RUNTOTAL,2013-03-20,2012 running total: 1197km,129
RUNTOTAL,2014-01-01,2013 running total: 907km,100
RUNTOTAL,2015-01-01,2014 running total: 560km,66
RUNTOTAL,2016-01-01,2015 running total: 794km,89
RUNTOTAL,2017-01-01,2016 running total: 369km,46
RUNTOTAL,2018-01-01,2017 running total: 1672km,177
RUNTOTAL,2019-01-01,2018 running total: 656km,75
RUNTOTAL,2020-01-01,2019 running total: 1497km,159
